Detected configuration: Linux / .Net
[377] Vertex Count: 6040, Index Count: 8208, Meshing time: 2.7163ms
[378] Vertex Count: 0, Index Count: 0, Meshing time: 1.7136ms
[379] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1181ms
[380] Vertex Count: 4500, Index Count: 6372, Meshing time: 4.1901ms
[381] Vertex Count: 10428, Index Count: 14958, Meshing time: 4.2264ms
[382] Vertex Count: 52, Index Count: 30, Meshing time: 1.6747ms
[383] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1077ms
[384] Vertex Count: 9536, Index Count: 13692, Meshing time: 3.8316ms
[385] Vertex Count: 236, Index Count: 216, Meshing time: 1.6108ms
[386] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9948ms
[387] Vertex Count: 596, Index Count: 678, Meshing time: 1.5918ms
[388] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9969ms
[389] Vertex Count: 8700, Index Count: 12462, Meshing time: 3.9347ms
[390] Vertex Count: 6116, Index Count: 8676, Meshing time: 4.2425ms
[391] Vertex Count: 2960, Index Count: 4056, Meshing time: 2.1354ms
[392] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9809ms
[393] Vertex Count: 3036, Index Count: 4116, Meshing time: 1.9813ms
[394] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9778ms
[395] Vertex Count: 5996, Index Count: 8472, Meshing time: 4.2022ms
[396] Vertex Count: 8984, Index Count: 12888, Meshing time: 4.088ms
[397] Vertex Count: 0, Index Count: 0, Meshing time: 1.6636ms
[398] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.107ms
[399] Vertex Count: 9576, Index Count: 13710, Meshing time: 3.3859ms
[400] Vertex Count: 0, Index Count: 0, Meshing time: 1.6769ms
[401] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1017ms
[402] Vertex Count: 6520, Index Count: 9204, Meshing time: 4.1203ms
[403] Vertex Count: 6932, Index Count: 9876, Meshing time: 2.5259ms
[404] Vertex Count: 8580, Index Count: 12288, Meshing time: 2.5867ms
[405] Vertex Count: 6960, Index Count: 9906, Meshing time: 4.1001ms
[406] Vertex Count: 284, Index Count: 348, Meshing time: 3.9459ms
[407] Vertex Count: 88, Index Count: 84, Meshing time: 4.1037ms
[408] Vertex Count: 4264, Index Count: 5946, Meshing time: 4.0283ms
[409] Vertex Count: 3008, Index Count: 4152, Meshing time: 4.165ms
[410] Vertex Count: 720, Index Count: 876, Meshing time: 3.8334ms
[411] Vertex Count: 5432, Index Count: 7656, Meshing time: 4.0627ms
[412] Vertex Count: 4404, Index Count: 6186, Meshing time: 4.0302ms
[413] Vertex Count: 1980, Index Count: 2610, Meshing time: 3.9651ms
[414] Vertex Count: 860, Index Count: 1104, Meshing time: 3.9449ms
[415] Vertex Count: 280, Index Count: 318, Meshing time: 3.8875ms
[416] Vertex Count: 5716, Index Count: 7950, Meshing time: 2.2836ms
[417] Vertex Count: 8580, Index Count: 12288, Meshing time: 2.6689ms
[418] Vertex Count: 9548, Index Count: 13698, Meshing time: 3.8314ms
[419] Vertex Count: 16, Index Count: 6, Meshing time: 1.6381ms
[420] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1036ms
[421] Vertex Count: 8092, Index Count: 11346, Meshing time: 2.9486ms
[422] Vertex Count: 0, Index Count: 0, Meshing time: 1.6246ms
[423] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0914ms
[424] Vertex Count: 8192, Index Count: 11550, Meshing time: 3.3411ms
[425] Vertex Count: 0, Index Count: 0, Meshing time: 1.7169ms
[426] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0947ms
[427] Vertex Count: 6800, Index Count: 9726, Meshing time: 4.0619ms
[428] Vertex Count: 4416, Index Count: 6180, Meshing time: 2.3812ms
[429] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0964ms
[430] Vertex Count: 8812, Index Count: 12600, Meshing time: 4.2026ms
[431] Vertex Count: 4888, Index Count: 6792, Meshing time: 2.234ms
[432] Vertex Count: 7308, Index Count: 10116, Meshing time: 2.5823ms
[433] Vertex Count: 6412, Index Count: 8880, Meshing time: 4.264ms
[434] Vertex Count: 7424, Index Count: 10398, Meshing time: 2.6483ms
[435] Vertex Count: 9140, Index Count: 12882, Meshing time: 2.7761ms
[436] Vertex Count: 4424, Index Count: 5928, Meshing time: 4.478ms
[437] Vertex Count: 10024, Index Count: 14388, Meshing time: 3.7009ms
[438] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0158ms
[439] Vertex Count: 428, Index Count: 486, Meshing time: 1.5757ms
[440] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1752ms
[441] Vertex Count: 9140, Index Count: 13074, Meshing time: 3.8557ms
[442] Vertex Count: 8404, Index Count: 12012, Meshing time: 3.5402ms
[443] Vertex Count: 0, Index Count: 0, Meshing time: 1.6635ms
[444] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1231ms
[445] Vertex Count: 7916, Index Count: 11304, Meshing time: 3.185ms
[446] Vertex Count: 0, Index Count: 0, Meshing time: 1.626ms
[447] Vertex Count: 4356, Index Count: 6144, Meshing time: 5.1549ms
[448] Vertex Count: 92, Index Count: 84, Meshing time: 7.4351ms
[449] Vertex Count: 1628, Index Count: 2136, Meshing time: 3.9413ms
[450] Vertex Count: 6676, Index Count: 9372, Meshing time: 2.7918ms
[451] Vertex Count: 0, Index Count: 0, Meshing time: 1.6886ms
[452] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1837ms
[453] Vertex Count: 8984, Index Count: 12888, Meshing time: 3.5825ms
[454] Vertex Count: 0, Index Count: 0, Meshing time: 1.6627ms
[455] Vertex Count: 4356, Index Count: 6144, Meshing time: 5.1841ms
[456] Vertex Count: 9004, Index Count: 12924, Meshing time: 6.9277ms
[457] Vertex Count: 0, Index Count: 0, Meshing time: 1.8547ms
[458] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0017ms
[459] Vertex Count: 8536, Index Count: 12228, Meshing time: 4.099ms
[460] Vertex Count: 76, Index Count: 54, Meshing time: 1.5935ms
[461] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9952ms
[462] Vertex Count: 7768, Index Count: 11016, Meshing time: 4.1527ms
[463] Vertex Count: 412, Index Count: 396, Meshing time: 1.5749ms
[464] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9893ms
[465] Vertex Count: 7344, Index Count: 10362, Meshing time: 4.102ms
[466] Vertex Count: 1888, Index Count: 2448, Meshing time: 1.8038ms
[467] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1554ms
[468] Vertex Count: 1292, Index Count: 1722, Meshing time: 4.1535ms
[469] Vertex Count: 9880, Index Count: 14154, Meshing time: 2.9738ms
[470] Vertex Count: 8580, Index Count: 12288, Meshing time: 2.5722ms
[471] Vertex Count: 8960, Index Count: 12894, Meshing time: 4.3767ms
[472] Vertex Count: 7504, Index Count: 10704, Meshing time: 4.9654ms
[473] Vertex Count: 776, Index Count: 990, Meshing time: 3.8546ms
[474] Vertex Count: 1256, Index Count: 1644, Meshing time: 4.8762ms
[475] Vertex Count: 976, Index Count: 1296, Meshing time: 3.9601ms
[476] Vertex Count: 420, Index Count: 462, Meshing time: 3.8344ms
[477] Vertex Count: 128, Index Count: 132, Meshing time: 9.0809ms
[478] Vertex Count: 2952, Index Count: 3984, Meshing time: 3.9103ms
[479] Vertex Count: 9880, Index Count: 14112, Meshing time: 3.1086ms
[480] Vertex Count: 8580, Index Count: 12288, Meshing time: 2.4516ms
[481] Vertex Count: 9088, Index Count: 13086, Meshing time: 3.9443ms
[482] Vertex Count: 1516, Index Count: 1992, Meshing time: 1.7478ms
[483] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0852ms
[484] Vertex Count: 9040, Index Count: 12966, Meshing time: 3.8204ms
[485] Vertex Count: 0, Index Count: 0, Meshing time: 1.552ms
[486] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1144ms
[487] Vertex Count: 9132, Index Count: 13110, Meshing time: 3.81ms
[488] Vertex Count: 0, Index Count: 0, Meshing time: 1.6118ms
[489] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0713ms
[490] Vertex Count: 5096, Index Count: 7164, Meshing time: 4.1297ms
[491] Vertex Count: 3664, Index Count: 5070, Meshing time: 2.1021ms
[492] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0464ms
[493] Vertex Count: 9776, Index Count: 13962, Meshing time: 3.5932ms
[494] Vertex Count: 4972, Index Count: 6912, Meshing time: 2.11ms
[495] Vertex Count: 5644, Index Count: 7860, Meshing time: 2.2494ms
[496] Vertex Count: 8968, Index Count: 12774, Meshing time: 3.9305ms
[497] Vertex Count: 4980, Index Count: 6906, Meshing time: 2.3157ms
[498] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0408ms
[499] Vertex Count: 7144, Index Count: 10176, Meshing time: 2.8884ms
[500] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0459ms
[501] Vertex Count: 10308, Index Count: 14820, Meshing time: 3.6486ms
[502] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0733ms
[503] Vertex Count: 2072, Index Count: 2754, Meshing time: 2.1116ms
[504] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0467ms
[505] Vertex Count: 7712, Index Count: 10992, Meshing time: 3.9618ms
[506] Vertex Count: 7828, Index Count: 11184, Meshing time: 3.4872ms
[507] Vertex Count: 0, Index Count: 0, Meshing time: 1.5912ms
[508] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0519ms
[509] Vertex Count: 7916, Index Count: 11328, Meshing time: 3.1222ms
[510] Vertex Count: 0, Index Count: 0, Meshing time: 1.5673ms
[511] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1663ms
[512] Vertex Count: 1368, Index Count: 1758, Meshing time: 1.7762ms
[513] Vertex Count: 0, Index Count: 0, Meshing time: 1.5703ms
[514] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1131ms
[515] Vertex Count: 7744, Index Count: 11052, Meshing time: 7.5436ms
[516] Vertex Count: 9472, Index Count: 13590, Meshing time: 8.28ms
[517] Vertex Count: 452, Index Count: 534, Meshing time: 3.4087ms
[518] Vertex Count: 0, Index Count: 0, Meshing time: 3.0576ms
[519] Vertex Count: 4356, Index Count: 6144, Meshing time: 4.4651ms
[520] Vertex Count: 7040, Index Count: 10032, Meshing time: 6.5149ms
[521] Vertex Count: 4048, Index Count: 5610, Meshing time: 2.3304ms
[522] Vertex Count: 0, Index Count: 0, Meshing time: 1.6696ms
[523] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.999ms
[524] Vertex Count: 8352, Index Count: 11742, Meshing time: 6.9937ms
[525] Vertex Count: 1472, Index Count: 1890, Meshing time: 2.1022ms
[526] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0017ms
[527] Vertex Count: 1104, Index Count: 1416, Meshing time: 1.6691ms
[528] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0083ms
[529] Vertex Count: 6916, Index Count: 9696, Meshing time: 4.1276ms
[530] Vertex Count: 4228, Index Count: 5814, Meshing time: 4.0023ms
[531] Vertex Count: 4388, Index Count: 6078, Meshing time: 2.1661ms
[532] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9896ms
[533] Vertex Count: 6908, Index Count: 9462, Meshing time: 2.3068ms
[534] Vertex Count: 8580, Index Count: 12288, Meshing time: 2.4286ms
[535] Vertex Count: 7628, Index Count: 10914, Meshing time: 4.1845ms
[536] Vertex Count: 1664, Index Count: 2196, Meshing time: 3.7569ms
[537] Vertex Count: 5392, Index Count: 7638, Meshing time: 3.9098ms
[538] Vertex Count: 5500, Index Count: 7794, Meshing time: 3.9655ms
[539] Vertex Count: 264, Index Count: 300, Meshing time: 4.1203ms
[540] Vertex Count: 116, Index Count: 114, Meshing time: 3.6572ms
[541] Vertex Count: 11392, Index Count: 16452, Meshing time: 3.4618ms
[542] Vertex Count: 8580, Index Count: 12288, Meshing time: 2.5648ms
[543] Vertex Count: 8140, Index Count: 11706, Meshing time: 3.0618ms
[544] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9885ms
[545] Vertex Count: 1652, Index Count: 2214, Meshing time: 3.7307ms
[546] Vertex Count: 7584, Index Count: 10818, Meshing time: 4.0868ms
[547] Vertex Count: 312, Index Count: 336, Meshing time: 1.5543ms
[548] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9891ms
[549] Vertex Count: 7888, Index Count: 11190, Meshing time: 4.1793ms
[550] Vertex Count: 300, Index Count: 348, Meshing time: 1.5682ms
[551] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9847ms
[552] Vertex Count: 6524, Index Count: 9018, Meshing time: 4.2076ms
[553] Vertex Count: 1676, Index Count: 1914, Meshing time: 1.7246ms
[554] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9859ms
[555] Vertex Count: 6228, Index Count: 8790, Meshing time: 2.5643ms
[556] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.2387ms
[557] Vertex Count: 4932, Index Count: 6972, Meshing time: 2.3542ms
[558] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9834ms
[559] Vertex Count: 9588, Index Count: 13764, Meshing time: 3.7848ms
[560] Vertex Count: 88, Index Count: 72, Meshing time: 1.552ms
[561] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9817ms
[562] Vertex Count: 8160, Index Count: 11634, Meshing time: 3.2131ms
[563] Vertex Count: 0, Index Count: 0, Meshing time: 1.5184ms
[564] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0013ms
[565] Vertex Count: 8652, Index Count: 12384, Meshing time: 3.9155ms
[566] Vertex Count: 1480, Index Count: 1938, Meshing time: 1.7197ms
[567] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9927ms
[568] Vertex Count: 708, Index Count: 888, Meshing time: 1.6252ms
[569] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9856ms
[570] Vertex Count: 8724, Index Count: 12450, Meshing time: 3.8842ms
[571] Vertex Count: 9152, Index Count: 13146, Meshing time: 3.7532ms
[572] Vertex Count: 0, Index Count: 0, Meshing time: 1.5268ms
[573] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9954ms
[574] Vertex Count: 7928, Index Count: 11352, Meshing time: 2.9748ms
[575] Vertex Count: 0, Index Count: 0, Meshing time: 1.5567ms
[576] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0089ms
[577] Vertex Count: 1764, Index Count: 2244, Meshing time: 3.844ms
[578] Vertex Count: 8396, Index Count: 11976, Meshing time: 3.476ms
[579] Vertex Count: 0, Index Count: 0, Meshing time: 1.5386ms
[580] Vertex Count: 0, Index Count: 0, Meshing time: 1.5291ms
[581] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1616ms
[582] Vertex Count: 1896, Index Count: 2406, Meshing time: 1.7901ms
[583] Vertex Count: 0, Index Count: 0, Meshing time: 1.5335ms
[584] Vertex Count: 0, Index Count: 0, Meshing time: 1.5199ms
[585] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9888ms
[586] Vertex Count: 8812, Index Count: 12624, Meshing time: 3.4464ms
[587] Vertex Count: 1020, Index Count: 1314, Meshing time: 1.6742ms
[588] Vertex Count: 0, Index Count: 0, Meshing time: 1.5234ms
[589] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0164ms
[590] Vertex Count: 9612, Index Count: 13782, Meshing time: 3.9695ms
[591] Vertex Count: 516, Index Count: 642, Meshing time: 2.0005ms
[592] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.368ms
[593] Vertex Count: 8520, Index Count: 12204, Meshing time: 4.6011ms
[594] Vertex Count: 0, Index Count: 0, Meshing time: 1.8693ms
[595] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.4692ms
[596] Vertex Count: 7600, Index Count: 10806, Meshing time: 4.5847ms
[597] Vertex Count: 1512, Index Count: 1938, Meshing time: 2.0979ms
[598] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.367ms
[599] Vertex Count: 4728, Index Count: 6570, Meshing time: 2.3564ms
[600] Vertex Count: 8580, Index Count: 12288, Meshing time: 2.815ms
[601] Vertex Count: 11984, Index Count: 17256, Meshing time: 4.4877ms
[602] Vertex Count: 7276, Index Count: 10392, Meshing time: 5.3467ms
[603] Vertex Count: 2464, Index Count: 3384, Meshing time: 4.3357ms
[604] Vertex Count: 2676, Index Count: 3552, Meshing time: 4.2939ms
[605] Vertex Count: 7164, Index Count: 10224, Meshing time: 4.4944ms
[606] Vertex Count: 2292, Index Count: 3162, Meshing time: 4.2367ms
[607] Vertex Count: 1244, Index Count: 1644, Meshing time: 4.1684ms
[608] Vertex Count: 1336, Index Count: 1788, Meshing time: 4.1795ms
[609] Vertex Count: 652, Index Count: 822, Meshing time: 4.2367ms
[610] Vertex Count: 504, Index Count: 624, Meshing time: 4.2121ms
[611] Vertex Count: 116, Index Count: 114, Meshing time: 4.586ms
[612] Vertex Count: 9932, Index Count: 14136, Meshing time: 3.6247ms
[613] Vertex Count: 8580, Index Count: 12288, Meshing time: 2.9794ms
[614] Vertex Count: 4096, Index Count: 5604, Meshing time: 2.5685ms
[615] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.4765ms
[616] Vertex Count: 5756, Index Count: 8172, Meshing time: 4.3995ms
[617] Vertex Count: 2580, Index Count: 3534, Meshing time: 2.2862ms
[618] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.3785ms
[619] Vertex Count: 6924, Index Count: 9828, Meshing time: 4.5139ms
[620] Vertex Count: 5516, Index Count: 7776, Meshing time: 4.5081ms
[621] Vertex Count: 4020, Index Count: 5610, Meshing time: 2.5421ms
[622] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.3566ms
[623] Vertex Count: 3696, Index Count: 5058, Meshing time: 4.4379ms
[624] Vertex Count: 4060, Index Count: 5658, Meshing time: 2.4604ms
[625] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.4852ms
[626] Vertex Count: 9208, Index Count: 13146, Meshing time: 4.4673ms
[627] Vertex Count: 1108, Index Count: 1368, Meshing time: 2.0357ms
[628] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.4229ms
[629] Vertex Count: 4544, Index Count: 6222, Meshing time: 2.8426ms
[630] Vertex Count: 0, Index Count: 0, Meshing time: 1.8748ms
[631] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.142ms
[632] Vertex Count: 6536, Index Count: 9252, Meshing time: 4.26ms
[633] Vertex Count: 2676, Index Count: 3684, Meshing time: 2.1081ms
[634] Vertex Count: 0, Index Count: 0, Meshing time: 1.6645ms
[635] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1128ms
[636] Vertex Count: 7564, Index Count: 10740, Meshing time: 4.1061ms
[637] Vertex Count: 9096, Index Count: 13050, Meshing time: 4.0752ms
[638] Vertex Count: 2072, Index Count: 2814, Meshing time: 1.9693ms
[639] Vertex Count: 0, Index Count: 0, Meshing time: 1.6308ms
[640] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0983ms
[641] Vertex Count: 6912, Index Count: 9780, Meshing time: 2.765ms
[642] Vertex Count: 0, Index Count: 0, Meshing time: 1.6246ms
[643] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1026ms
[644] Vertex Count: 7820, Index Count: 11172, Meshing time: 3.2445ms
[645] Vertex Count: 0, Index Count: 0, Meshing time: 1.63ms
[646] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1108ms
[647] Vertex Count: 7980, Index Count: 11412, Meshing time: 3.453ms
[648] Vertex Count: 0, Index Count: 0, Meshing time: 1.7592ms
[649] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0285ms
[650] Vertex Count: 5668, Index Count: 8022, Meshing time: 2.8816ms
[651] Vertex Count: 0, Index Count: 0, Meshing time: 1.6882ms
[652] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.278ms
[653] Vertex Count: 4732, Index Count: 6660, Meshing time: 4.2605ms
[654] Vertex Count: 5924, Index Count: 8334, Meshing time: 2.6454ms
[655] Vertex Count: 0, Index Count: 0, Meshing time: 1.7377ms
[656] Vertex Count: 0, Index Count: 0, Meshing time: 1.6242ms
[657] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9898ms
[658] Vertex Count: 4644, Index Count: 6576, Meshing time: 4.012ms
[659] Vertex Count: 6528, Index Count: 9138, Meshing time: 4.0187ms
[660] Vertex Count: 2160, Index Count: 2910, Meshing time: 1.8235ms
[661] Vertex Count: 0, Index Count: 0, Meshing time: 1.5294ms
[662] Vertex Count: 0, Index Count: 0, Meshing time: 1.5406ms
[663] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.998ms
[664] Vertex Count: 4872, Index Count: 6840, Meshing time: 3.9605ms
[665] Vertex Count: 4740, Index Count: 6660, Meshing time: 2.3479ms
[666] Vertex Count: 0, Index Count: 0, Meshing time: 1.5459ms
[667] Vertex Count: 0, Index Count: 0, Meshing time: 1.5342ms
[668] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0002ms
[669] Vertex Count: 7472, Index Count: 10698, Meshing time: 3.953ms
[670] Vertex Count: 3636, Index Count: 4938, Meshing time: 2.045ms
[671] Vertex Count: 0, Index Count: 0, Meshing time: 1.5245ms
[672] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.2196ms
[673] Vertex Count: 9228, Index Count: 13254, Meshing time: 4.1626ms
[674] Vertex Count: 1056, Index Count: 1332, Meshing time: 1.6569ms
[675] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.997ms
[676] Vertex Count: 3120, Index Count: 4308, Meshing time: 2.0189ms
[677] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0643ms
[678] Vertex Count: 7232, Index Count: 10314, Meshing time: 4.1052ms
[679] Vertex Count: 8200, Index Count: 11370, Meshing time: 2.5854ms
[680] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.002ms
[681] Vertex Count: 8580, Index Count: 12288, Meshing time: 2.4506ms
[682] Vertex Count: 6756, Index Count: 9642, Meshing time: 4.1352ms
[683] Vertex Count: 3048, Index Count: 4176, Meshing time: 3.8638ms
[684] Vertex Count: 3520, Index Count: 4962, Meshing time: 3.9419ms
[685] Vertex Count: 156, Index Count: 156, Meshing time: 3.8408ms
[686] Vertex Count: 5872, Index Count: 8418, Meshing time: 4.1102ms
[687] Vertex Count: 10056, Index Count: 14184, Meshing time: 2.9061ms
[688] Vertex Count: 8580, Index Count: 12288, Meshing time: 2.4611ms
[689] Vertex Count: 9128, Index Count: 13074, Meshing time: 4.1595ms
[690] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0286ms
[691] Vertex Count: 1324, Index Count: 1770, Meshing time: 3.7895ms
[692] Vertex Count: 224, Index Count: 246, Meshing time: 3.7393ms
[693] Vertex Count: 8768, Index Count: 12570, Meshing time: 3.9662ms
[694] Vertex Count: 6252, Index Count: 8712, Meshing time: 2.3533ms
[695] Vertex Count: 8080, Index Count: 11460, Meshing time: 4.1062ms
[696] Vertex Count: 7860, Index Count: 11082, Meshing time: 2.5707ms
[697] Vertex Count: 7600, Index Count: 10842, Meshing time: 2.855ms
[698] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0284ms
[699] Vertex Count: 1156, Index Count: 1518, Meshing time: 1.7481ms
[700] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0438ms
[701] Vertex Count: 8052, Index Count: 11514, Meshing time: 3.3554ms
[702] Vertex Count: 3932, Index Count: 5484, Meshing time: 3.9751ms
[703] Vertex Count: 9532, Index Count: 13698, Meshing time: 3.8537ms
[704] Vertex Count: 0, Index Count: 0, Meshing time: 1.5718ms
[705] Vertex Count: 0, Index Count: 0, Meshing time: 1.5887ms
[706] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0621ms
[707] Vertex Count: 5044, Index Count: 7122, Meshing time: 2.3718ms
[708] Vertex Count: 0, Index Count: 0, Meshing time: 1.8583ms
[709] Vertex Count: 0, Index Count: 0, Meshing time: 1.5612ms
[710] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0077ms
[711] Vertex Count: 5920, Index Count: 8148, Meshing time: 2.3848ms
[712] Vertex Count: 0, Index Count: 0, Meshing time: 1.5319ms
[713] Vertex Count: 0, Index Count: 0, Meshing time: 1.5281ms
[714] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0044ms
[715] Vertex Count: 2332, Index Count: 3078, Meshing time: 3.8413ms
[716] Vertex Count: 8588, Index Count: 12300, Meshing time: 3.8786ms
[717] Vertex Count: 2192, Index Count: 2940, Meshing time: 1.9948ms
[718] Vertex Count: 0, Index Count: 0, Meshing time: 1.5408ms
[719] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9888ms
[720] Vertex Count: 9740, Index Count: 13986, Meshing time: 3.589ms
[721] Vertex Count: 0, Index Count: 0, Meshing time: 1.564ms
[722] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.9512ms
[723] Vertex Count: 8464, Index Count: 12138, Meshing time: 6.1347ms
[724] Vertex Count: 0, Index Count: 0, Meshing time: 1.849ms
[725] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.497ms
[726] Vertex Count: 7336, Index Count: 10440, Meshing time: 2.9595ms
[727] Vertex Count: 0, Index Count: 0, Meshing time: 1.6208ms
[728] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.1453ms
[729] Vertex Count: 3004, Index Count: 4164, Meshing time: 4.0581ms
[730] Vertex Count: 9312, Index Count: 13362, Meshing time: 4.501ms
[731] Vertex Count: 1568, Index Count: 2052, Meshing time: 1.7565ms
[732] Vertex Count: 0, Index Count: 0, Meshing time: 1.5387ms
[733] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0083ms
[734] Vertex Count: 368, Index Count: 408, Meshing time: 3.6422ms
[735] Vertex Count: 1192, Index Count: 1512, Meshing time: 3.7501ms
[736] Vertex Count: 8208, Index Count: 11706, Meshing time: 3.034ms
[737] Vertex Count: 0, Index Count: 0, Meshing time: 1.539ms
[738] Vertex Count: 0, Index Count: 0, Meshing time: 1.5443ms
[739] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0029ms
[740] Vertex Count: 3752, Index Count: 5160, Meshing time: 3.9781ms
[741] Vertex Count: 7252, Index Count: 10134, Meshing time: 2.7861ms
[742] Vertex Count: 160, Index Count: 156, Meshing time: 1.6209ms
[743] Vertex Count: 0, Index Count: 0, Meshing time: 1.5687ms
[744] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0288ms
[745] Vertex Count: 4044, Index Count: 5652, Meshing time: 3.979ms
[746] Vertex Count: 8532, Index Count: 12210, Meshing time: 3.2396ms
[747] Vertex Count: 0, Index Count: 0, Meshing time: 1.5681ms
[748] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0394ms
[749] Vertex Count: 5716, Index Count: 8088, Meshing time: 4.1973ms
[750] Vertex Count: 4664, Index Count: 6414, Meshing time: 2.5136ms
[751] Vertex Count: 4356, Index Count: 6144, Meshing time: 2.0925ms
[752] Vertex Count: 7344, Index Count: 10434, Meshing time: 2.843ms
[753] Vertex Count: 4356, Index Count: 6144, Meshing time: 1.9993ms
[754] Vertex Count: 4248, Index Count: 5952, Meshing time: 3.9227ms
[755] Vertex Count: 12232, Index Count: 17670, Meshing time: 3.8991ms
[756] Vertex Count: 4936, Index Count: 6858, Meshing time: 2.4787ms
[757] Vertex Count: 8580, Index Count: 12288, Meshing time: 2.6275ms
[758] Vertex Count: 764, Index Count: 966, Meshing time: 3.8789ms
[759] Vertex Count: 4692, Index Count: 6570, Meshing time: 9.9783ms
